OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD146440,10-05-2024,BR61,UK,London,CUST9117,PROD851,TV,LG OLED 48,Sony,5,1059.93,0.05,0.18,5940.91,UPI,In-Store,EMP386,0,0,Express,4,INR
ORD146441,31-08-2023,BR39,UK,London,CUST9342,PROD898,Tablet,Lenovo Tab P11,Samsung,2,84.59,0.11,0.18,177.67,Net Banking,Online,EMP625,2,0,Same Day,1,AED
ORD146442,10-01-2023,BR119,UK,London,CUST5902,PROD198,Accessories,Keyboard,LG,2,262.99,0.28,0.18,446.87,Net Banking,In-Store,EMP295,0,0,Standard,10,INR
ORD146443,25-01-2023,BR10,UK,London,CUST8034,PROD364,Accessories,Keyboard,Dell,1,1220.13,0.14,0.18,1238.19,Cash,In-Store,EMP749,1,1,Same Day,9,USD
ORD146444,17-11-2023,BR119,USA,Los Angeles,CUST9420,PROD978,Tablet,iPad Air,Samsung,1,1941.19,0.27,0.18,1672.14,UPI,In-Store,EMP563,3,0,Same Day,1,EUR
ORD146445,21-05-2023,BR105,Germany,Hamburg,CUST1048,PROD626,TV,LG OLED 48,Samsung,1,1581.86,0.21,0.18,1474.61,Debit Card,Online,EMP586,2,1,Same Day,7,INR
ORD146446,05-08-2023,BR80,USA,New York,CUST3567,PROD131,TV,LG OLED 48,Lenovo,1,1471.67,0.17,0.18,1441.35,Credit Card,Online,EMP284,3,0,Same Day,6,GBP
ORD146447,07-03-2024,BR2,UK,London,CUST4788,PROD306,Mobile,iPhone 14,Lenovo,3,392.14,0.22,0.18,1082.78,Debit Card,In-Store,EMP912,2,1,Standard,6,INR
ORD146448,29-02-2024,BR91,India,Pune,CUST4036,PROD251,TV,Sony Bravia 55,Samsung,2,1354.45,0.17,0.18,2653.1,Net Banking,Online,EMP363,2,1,Standard,4,INR
ORD146449,09-07-2024,BR64,USA,Chicago,CUST6852,PROD442,TV,Samsung QLED 50,LG,4,1562.42,0.2,0.18,5899.7,Debit Card,In-Store,EMP749,0,0,Standard,8,AED
ORD146450,06-11-2023,BR28,UAE,Dubai,CUST8902,PROD423,TV,LG OLED 48,Apple,2,1552.33,0.28,0.18,2637.72,UPI,In-Store,EMP221,0,1,Same Day,5,GBP
ORD146451,25-03-2023,BR33,UK,Manchester,CUST6308,PROD579,Mobile,iPhone 14,Apple,2,1273.67,0.07,0.18,2795.45,UPI,In-Store,EMP794,2,1,Standard,8,INR
ORD146452,05-05-2024,BR108,UK,London,CUST3182,PROD927,Accessories,Bluetooth Headphones,LG,2,764.52,0.16,0.18,1515.58,Cash,In-Store,EMP731,0,1,Same Day,5,GBP
ORD146453,30-04-2024,BR42,Germany,Munich,CUST8435,PROD484,Laptop,HP Spectre x360,Apple,2,816.04,0.08,0.18,1771.79,Net Banking,In-Store,EMP203,3,0,Standard,5,INR
ORD146454,26-04-2023,BR47,USA,Chicago,CUST1539,PROD554,TV,Sony Bravia 55,Sony,5,235.67,0.01,0.18,1376.55,Net Banking,Online,EMP286,0,0,Express,5,EUR
ORD146455,06-09-2023,BR11,USA,Los Angeles,CUST4946,PROD560,Laptop,HP Spectre x360,OnePlus,4,611.04,0.21,0.18,2278.45,Net Banking,Online,EMP972,1,0,Same Day,5,AED
ORD146456,19-07-2024,BR111,USA,Dallas,CUST7637,PROD667,Laptop,MacBook Air M2,LG,5,1598.81,0,0.18,9432.98,UPI,Online,EMP227,2,1,Standard,4,USD
ORD146457,26-05-2024,BR119,USA,Chicago,CUST5675,PROD461,Tablet,Lenovo Tab P11,Apple,1,301.9,0.04,0.18,341.99,Net Banking,In-Store,EMP406,0,0,Same Day,7,GBP
ORD146458,03-12-2023,BR107,India,Bangalore,CUST6865,PROD713,Accessories,Keyboard,HP,3,1781.42,0.19,0.18,5108.04,Debit Card,In-Store,EMP662,1,0,Same Day,8,GBP
ORD146459,14-01-2024,BR113,USA,Dallas,CUST3609,PROD871,Laptop,MacBook Air M2,Samsung,5,1384.18,0.21,0.18,6451.66,Credit Card,In-Store,EMP220,0,0,Express,6,GBP
ORD146460,12-03-2024,BR80,UAE,Abu Dhabi,CUST1804,PROD563,TV,LG OLED 48,Dell,4,1090.99,0.23,0.18,3965.09,UPI,In-Store,EMP233,1,1,Standard,9,AED
ORD146461,08-05-2024,BR97,UK,London,CUST4039,PROD599,TV,Samsung QLED 50,LG,3,1965.5,0.12,0.18,6122.93,Debit Card,Online,EMP664,0,0,Same Day,3,AED
ORD146462,05-05-2024,BR90,UAE,Dubai,CUST1258,PROD474,Laptop,Dell XPS 13,Lenovo,3,1589.36,0.26,0.18,4163.49,Cash,In-Store,EMP460,3,0,Standard,3,USD
ORD146463,16-08-2023,BR7,UK,Manchester,CUST1311,PROD463,TV,LG OLED 48,Dell,3,1855.9,0.12,0.18,5781.5,UPI,In-Store,EMP752,2,0,Express,7,AED
ORD146464,30-08-2024,BR112,UK,London,CUST7817,PROD431,Tablet,Lenovo Tab P11,HP,4,1922.48,0.05,0.18,8620.4,UPI,Online,EMP316,3,0,Express,7,INR
ORD146465,22-04-2024,BR120,USA,New York,CUST1312,PROD659,Accessories,Bluetooth Headphones,Dell,4,1728.33,0.28,0.18,5873.56,Credit Card,In-Store,EMP800,1,1,Express,7,INR
ORD146466,07-12-2024,BR114,Germany,Munich,CUST7872,PROD580,Tablet,Lenovo Tab P11,OnePlus,1,116.05,0.02,0.18,134.2,Credit Card,In-Store,EMP312,0,1,Same Day,6,USD
ORD146467,18-07-2024,BR9,UK,Manchester,CUST2632,PROD240,Tablet,Samsung Galaxy Tab,HP,2,674.09,0.04,0.18,1527.22,Net Banking,Online,EMP952,1,0,Standard,3,USD
ORD146468,16-06-2024,BR54,UAE,Abu Dhabi,CUST3728,PROD498,TV,Samsung QLED 50,LG,2,1557.94,0.15,0.18,3125.23,Cash,In-Store,EMP300,3,0,Standard,10,EUR
ORD146469,12-09-2023,BR115,Germany,Hamburg,CUST3644,PROD509,Accessories,Wireless Mouse,LG,2,1470.12,0.17,0.18,2879.67,Cash,In-Store,EMP825,1,0,Express,4,GBP
ORD146470,29-04-2023,BR46,UAE,Abu Dhabi,CUST2653,PROD642,TV,Samsung QLED 50,HP,5,1990.21,0.06,0.18,11037.7,UPI,In-Store,EMP717,2,1,Same Day,6,AED
ORD146471,07-06-2023,BR75,Germany,Munich,CUST7819,PROD857,TV,LG OLED 48,Apple,2,737.19,0.19,0.18,1409.21,Net Banking,In-Store,EMP602,0,1,Same Day,10,AED
ORD146472,08-06-2024,BR44,India,Bangalore,CUST8924,PROD881,Mobile,Samsung Galaxy S23,Apple,3,859.03,0.03,0.18,2949.74,Debit Card,Online,EMP634,1,1,Same Day,2,GBP
ORD146473,29-01-2023,BR99,India,Delhi,CUST3029,PROD647,TV,Sony Bravia 55,Samsung,4,1488.72,0.11,0.18,6253.81,Cash,In-Store,EMP987,3,0,Standard,1,INR
ORD146474,05-05-2023,BR93,UK,Birmingham,CUST8527,PROD265,Mobile,OnePlus 11,Samsung,1,344.95,0.19,0.18,329.7,UPI,Online,EMP523,3,1,Standard,3,AED
ORD146475,08-05-2023,BR94,USA,Dallas,CUST5454,PROD116,Mobile,Samsung Galaxy S23,HP,2,1063.51,0.1,0.18,2258.9,Cash,In-Store,EMP275,3,1,Same Day,4,GBP
ORD146476,01-12-2023,BR105,UK,Birmingham,CUST2188,PROD201,Accessories,Keyboard,LG,4,1459.62,0.04,0.18,6613.83,Net Banking,In-Store,EMP210,1,0,Standard,6,INR
ORD146477,11-06-2024,BR106,Germany,Berlin,CUST2643,PROD415,Tablet,iPad Air,LG,4,1411.72,0.09,0.18,6063.62,Cash,Online,EMP319,0,1,Same Day,6,INR
ORD146478,05-10-2024,BR112,India,Delhi,CUST7647,PROD672,TV,Samsung QLED 50,Apple,3,124.48,0.17,0.18,365.75,Cash,In-Store,EMP902,1,0,Same Day,8,USD
ORD146479,18-04-2023,BR14,UK,Birmingham,CUST7508,PROD781,TV,Samsung QLED 50,HP,4,620.09,0.02,0.18,2868.29,Cash,In-Store,EMP429,1,1,Express,1,EUR
ORD146480,30-05-2024,BR50,USA,New York,CUST9284,PROD385,Laptop,HP Spectre x360,OnePlus,2,51.25,0.19,0.18,97.97,Cash,In-Store,EMP344,0,1,Standard,5,AED
ORD146481,08-11-2023,BR7,USA,Los Angeles,CUST8377,PROD756,Mobile,iPhone 14,Apple,1,1244.21,0.03,0.18,1424.12,Debit Card,Online,EMP779,2,1,Express,2,INR
ORD146482,08-09-2024,BR84,Germany,Munich,CUST9002,PROD115,Laptop,MacBook Air M2,LG,2,134.13,0.17,0.18,262.73,Credit Card,In-Store,EMP422,0,0,Same Day,9,EUR
ORD146483,05-12-2024,BR87,Germany,Berlin,CUST1332,PROD460,Laptop,Dell XPS 13,LG,2,89.95,0.19,0.18,171.95,Credit Card,In-Store,EMP969,0,0,Standard,6,EUR
ORD146484,03-07-2024,BR3,India,Pune,CUST2177,PROD739,Tablet,Samsung Galaxy Tab,Sony,1,170.71,0.11,0.18,179.28,Debit Card,In-Store,EMP873,3,0,Standard,7,USD
ORD146485,19-12-2023,BR119,India,Bangalore,CUST6668,PROD822,TV,Samsung QLED 50,Lenovo,5,1875.08,0.05,0.18,10509.82,Debit Card,Online,EMP307,3,1,Same Day,2,INR
ORD146486,16-06-2024,BR5,UAE,Dubai,CUST8425,PROD939,Mobile,iPhone 14,LG,3,1807.02,0.12,0.18,5629.23,Credit Card,In-Store,EMP504,1,1,Same Day,1,USD
ORD146487,25-10-2023,BR85,USA,Dallas,CUST3605,PROD700,Mobile,iPhone 14,LG,2,1469.11,0.14,0.18,2981.71,Cash,Online,EMP723,3,1,Express,9,GBP
ORD146488,23-03-2023,BR74,USA,Los Angeles,CUST7954,PROD964,Mobile,OnePlus 11,LG,2,1160.75,0.04,0.18,2629.8,Debit Card,Online,EMP976,2,1,Same Day,3,GBP
ORD146489,15-11-2023,BR61,UK,Birmingham,CUST1745,PROD509,Laptop,MacBook Air M2,Dell,3,769.1,0.14,0.18,2341.45,UPI,In-Store,EMP678,2,1,Express,9,AED
ORD146490,14-08-2024,BR49,India,Bangalore,CUST1647,PROD627,Laptop,MacBook Air M2,Dell,4,724.81,0.28,0.18,2463.19,Debit Card,Online,EMP631,2,1,Express,8,EUR
ORD146491,11-06-2024,BR20,USA,New York,CUST8252,PROD178,Mobile,iPhone 14,Samsung,4,1960.62,0.23,0.18,7125.68,Debit Card,In-Store,EMP360,0,1,Standard,9,GBP
ORD146492,30-09-2023,BR106,USA,New York,CUST6048,PROD803,Tablet,Samsung Galaxy Tab,Samsung,2,1265.32,0.07,0.18,2777.12,Debit Card,In-Store,EMP279,0,1,Standard,10,EUR
ORD146493,09-01-2024,BR75,Germany,Munich,CUST3524,PROD341,Laptop,HP Spectre x360,OnePlus,4,402.67,0.12,0.18,1672.53,Net Banking,Online,EMP671,3,1,Same Day,8,INR
ORD146494,02-02-2023,BR46,Germany,Berlin,CUST7374,PROD359,Accessories,Wireless Mouse,Samsung,5,934.87,0.26,0.18,4081.64,Cash,In-Store,EMP352,3,1,Same Day,1,GBP
ORD146495,30-09-2024,BR9,USA,Los Angeles,CUST7972,PROD515,Tablet,Samsung Galaxy Tab,Dell,4,773.26,0.19,0.18,2956.33,UPI,In-Store,EMP609,0,0,Same Day,2,GBP
ORD146496,13-11-2023,BR57,India,Bangalore,CUST2559,PROD448,Accessories,Wireless Mouse,HP,3,1203.89,0.26,0.18,3153.71,Cash,In-Store,EMP489,1,0,Same Day,9,AED
ORD146497,31-12-2023,BR43,UK,Birmingham,CUST4554,PROD444,Mobile,Samsung Galaxy S23,HP,1,787.98,0.03,0.18,901.92,Net Banking,Online,EMP300,0,0,Express,2,USD
ORD146498,20-07-2023,BR106,Germany,Hamburg,CUST6460,PROD728,Laptop,Dell XPS 13,Samsung,3,1667.28,0.07,0.18,5489.02,Net Banking,Online,EMP788,3,1,Standard,10,USD
ORD146499,15-01-2024,BR7,UK,Manchester,CUST7201,PROD857,TV,LG OLED 48,LG,2,1905.35,0.15,0.18,3822.13,Cash,Online,EMP850,1,1,Standard,1,INR
ORD146500,23-04-2024,BR34,India,Mumbai,CUST7525,PROD485,Mobile,iPhone 14,Sony,1,1205.15,0.2,0.18,1137.66,Cash,Online,EMP787,0,0,Standard,4,GBP
ORD146501,09-04-2024,BR27,UK,London,CUST5989,PROD619,TV,Sony Bravia 55,Samsung,5,243.71,0.05,0.18,1365.99,Net Banking,In-Store,EMP857,0,1,Standard,3,GBP
ORD146502,02-03-2023,BR75,UK,Birmingham,CUST5063,PROD742,Laptop,MacBook Air M2,HP,2,1349.44,0.21,0.18,2515.9,Cash,In-Store,EMP982,1,0,Express,4,AED
ORD146503,28-08-2023,BR43,Germany,Berlin,CUST8427,PROD840,Mobile,iPhone 14,HP,1,1747.31,0.27,0.18,1505.13,Net Banking,Online,EMP665,3,0,Standard,1,USD
ORD146504,13-01-2023,BR15,UK,Manchester,CUST6495,PROD288,Accessories,Bluetooth Headphones,OnePlus,3,1946.2,0.26,0.18,5098.27,Debit Card,In-Store,EMP674,3,0,Express,1,INR
ORD146505,27-01-2023,BR83,USA,Dallas,CUST1681,PROD143,Tablet,iPad Air,Apple,3,1826.11,0.11,0.18,5753.34,Cash,Online,EMP223,0,1,Express,1,GBP
ORD146506,12-08-2024,BR21,India,Delhi,CUST6794,PROD873,TV,Samsung QLED 50,Samsung,4,707.39,0.07,0.18,3105.16,Credit Card,Online,EMP964,3,1,Standard,7,GBP
ORD146507,23-04-2023,BR107,USA,New York,CUST9226,PROD186,Tablet,iPad Air,OnePlus,4,1222.23,0.28,0.18,4153.63,UPI,Online,EMP666,2,1,Same Day,1,EUR
ORD146508,16-03-2023,BR47,Germany,Hamburg,CUST4181,PROD889,Accessories,Wireless Mouse,OnePlus,2,1609.94,0.17,0.18,3153.55,UPI,Online,EMP300,3,0,Express,1,GBP
ORD146509,23-10-2024,BR44,Germany,Hamburg,CUST4140,PROD160,TV,LG OLED 48,HP,2,955.73,0.14,0.18,1939.75,UPI,Online,EMP972,1,0,Express,9,EUR
ORD146510,13-02-2024,BR109,USA,Los Angeles,CUST7469,PROD968,TV,LG OLED 48,Sony,4,1089.19,0.24,0.18,3907.14,Net Banking,In-Store,EMP266,3,1,Standard,1,USD
ORD146511,22-03-2023,BR82,USA,Chicago,CUST7633,PROD472,Mobile,OnePlus 11,OnePlus,1,1880.15,0.15,0.18,1885.79,Net Banking,Online,EMP741,2,0,Standard,3,GBP
ORD146512,11-12-2023,BR21,India,Mumbai,CUST8078,PROD908,Accessories,Wireless Mouse,Lenovo,4,356.69,0.15,0.18,1431.04,Net Banking,In-Store,EMP388,1,0,Express,5,AED
ORD146513,29-08-2023,BR70,UK,Birmingham,CUST1139,PROD526,Laptop,HP Spectre x360,Dell,4,751.09,0.24,0.18,2694.31,Net Banking,In-Store,EMP374,2,1,Standard,8,EUR
ORD146514,19-02-2023,BR41,UK,Manchester,CUST8052,PROD821,TV,LG OLED 48,LG,1,584.8,0.04,0.18,662.46,Cash,In-Store,EMP309,2,1,Same Day,2,GBP
ORD146515,15-01-2023,BR21,USA,Dallas,CUST8215,PROD227,Mobile,Samsung Galaxy S23,Dell,1,1289.19,0.13,0.18,1323.48,Debit Card,Online,EMP699,0,1,Standard,8,USD
ORD146516,24-03-2024,BR33,USA,Los Angeles,CUST6342,PROD655,TV,Sony Bravia 55,OnePlus,4,711.3,0.24,0.18,2551.58,Cash,Online,EMP528,0,0,Standard,4,AED
ORD146517,12-05-2024,BR48,USA,Los Angeles,CUST8439,PROD566,TV,Samsung QLED 50,Lenovo,4,1909.55,0.04,0.18,8652.55,Cash,Online,EMP603,2,1,Same Day,4,GBP
ORD146518,25-07-2023,BR44,Germany,Berlin,CUST2107,PROD889,Mobile,OnePlus 11,Apple,1,72.28,0.05,0.18,81.03,Debit Card,Online,EMP473,3,1,Express,2,GBP
ORD146519,30-12-2024,BR21,Germany,Berlin,CUST8029,PROD612,Mobile,iPhone 14,Sony,1,317.41,0.05,0.18,355.82,UPI,Online,EMP991,3,1,Standard,4,GBP
ORD146520,21-12-2023,BR66,USA,New York,CUST6719,PROD576,Accessories,Wireless Mouse,OnePlus,5,751.7,0.28,0.18,3193.22,Credit Card,Online,EMP458,0,1,Same Day,1,EUR
ORD146521,24-06-2023,BR60,USA,Dallas,CUST8851,PROD866,Mobile,Samsung Galaxy S23,Apple,5,1346.99,0.17,0.18,6596.21,Net Banking,In-Store,EMP250,2,1,Express,6,AED
ORD146522,06-12-2023,BR44,UK,London,CUST4459,PROD211,Laptop,Dell XPS 13,Samsung,1,515.79,0.04,0.18,584.29,Debit Card,Online,EMP674,1,0,Standard,9,INR
ORD146523,20-07-2023,BR57,India,Bangalore,CUST1275,PROD332,TV,Sony Bravia 55,HP,3,562.63,0.23,0.18,1533.62,Debit Card,Online,EMP303,1,1,Standard,5,AED
ORD146524,26-06-2023,BR13,UK,Birmingham,CUST3340,PROD159,Accessories,Keyboard,OnePlus,1,1981.32,0.12,0.18,2057.4,Debit Card,Online,EMP568,1,1,Same Day,5,GBP
ORD146525,13-09-2024,BR56,UK,London,CUST5067,PROD798,TV,LG OLED 48,Dell,4,257.31,0.2,0.18,971.6,Net Banking,Online,EMP212,1,0,Standard,2,GBP
ORD146526,01-06-2024,BR83,USA,Dallas,CUST1769,PROD110,Tablet,iPad Air,Dell,1,1870.63,0.23,0.18,1699.65,UPI,Online,EMP705,0,1,Same Day,2,GBP
ORD146527,16-03-2024,BR62,UAE,Dubai,CUST3105,PROD293,Mobile,Samsung Galaxy S23,HP,1,1660.16,0.2,0.18,1567.19,Cash,Online,EMP263,0,1,Same Day,1,GBP
ORD146528,15-11-2023,BR118,USA,New York,CUST5471,PROD504,Tablet,iPad Air,HP,2,1105.03,0.13,0.18,2268.85,Debit Card,In-Store,EMP769,1,1,Same Day,4,USD
ORD146529,23-02-2024,BR12,UAE,Abu Dhabi,CUST9135,PROD768,TV,Samsung QLED 50,Lenovo,4,1831.68,0.16,0.18,7262.24,Debit Card,In-Store,EMP549,3,1,Standard,7,AED
ORD146530,02-06-2023,BR97,UK,Manchester,CUST1248,PROD857,TV,LG OLED 48,Lenovo,2,1270.86,0.26,0.18,2219.43,Cash,Online,EMP449,0,1,Same Day,3,AED
ORD146531,16-05-2023,BR16,UAE,Dubai,CUST9518,PROD875,TV,Sony Bravia 55,Dell,5,848.46,0.16,0.18,4204.97,Net Banking,Online,EMP358,1,0,Express,1,AED
ORD146532,07-11-2023,BR77,India,Pune,CUST5146,PROD559,Mobile,iPhone 14,Lenovo,1,1927.18,0.22,0.18,1773.78,Debit Card,In-Store,EMP710,3,1,Express,8,USD
ORD146533,05-01-2023,BR44,Germany,Hamburg,CUST3749,PROD409,Mobile,Samsung Galaxy S23,LG,3,1596.25,0.25,0.18,4238.04,Net Banking,Online,EMP385,0,0,Express,3,GBP
ORD146534,31-08-2024,BR32,India,Mumbai,CUST6756,PROD715,Accessories,Wireless Mouse,HP,5,1157.5,0.17,0.18,5668.28,Net Banking,In-Store,EMP436,3,1,Same Day,10,AED
ORD146535,13-05-2023,BR90,India,Delhi,CUST5528,PROD916,Accessories,Keyboard,Sony,2,766.86,0.04,0.18,1737.4,UPI,In-Store,EMP914,2,0,Express,8,INR
ORD146536,06-07-2023,BR104,UAE,Abu Dhabi,CUST8687,PROD823,Tablet,Lenovo Tab P11,HP,5,942.31,0,0.18,5559.63,Credit Card,Online,EMP941,1,1,Standard,6,USD
ORD146537,21-02-2023,BR70,India,Pune,CUST6389,PROD373,Accessories,Wireless Mouse,HP,2,1700.28,0.03,0.18,3892.28,Credit Card,In-Store,EMP876,1,1,Same Day,6,USD
ORD146538,31-07-2024,BR25,India,Pune,CUST7301,PROD736,Mobile,OnePlus 11,LG,2,1779.98,0.2,0.18,3360.6,UPI,Online,EMP201,3,1,Same Day,6,INR
ORD146539,04-03-2023,BR79,Germany,Hamburg,CUST6953,PROD493,TV,Sony Bravia 55,HP,1,697.34,0.03,0.18,798.18,Credit Card,In-Store,EMP549,3,0,Express,7,INR
ORD146540,24-06-2024,BR99,USA,Los Angeles,CUST6459,PROD786,TV,LG OLED 48,Lenovo,3,407.87,0.27,0.18,1054.02,Credit Card,In-Store,EMP596,0,1,Express,4,EUR
ORD146541,21-02-2024,BR107,USA,New York,CUST4597,PROD420,TV,LG OLED 48,Samsung,5,1070.4,0.08,0.18,5810.13,UPI,In-Store,EMP615,1,1,Standard,5,INR
ORD146542,18-02-2024,BR114,Germany,Berlin,CUST6081,PROD936,Tablet,Samsung Galaxy Tab,Sony,4,177.84,0.05,0.18,797.43,UPI,Online,EMP615,3,0,Standard,4,EUR
ORD146543,13-10-2023,BR70,UK,Manchester,CUST9499,PROD250,Laptop,Dell XPS 13,OnePlus,3,406.33,0.18,0.18,1179.49,Net Banking,Online,EMP341,1,0,Standard,2,GBP
ORD146544,23-11-2024,BR11,USA,Dallas,CUST8490,PROD920,TV,LG OLED 48,OnePlus,2,887.28,0.17,0.18,1738,Cash,In-Store,EMP552,3,0,Standard,2,AED
ORD146545,11-03-2023,BR66,India,Mumbai,CUST7561,PROD305,Accessories,Keyboard,Dell,5,696.77,0.27,0.18,3000.99,Credit Card,In-Store,EMP407,1,0,Standard,8,INR
ORD146546,23-08-2024,BR48,India,Pune,CUST5112,PROD746,TV,Samsung QLED 50,Samsung,5,1302.51,0.11,0.18,6839.48,UPI,Online,EMP553,3,0,Express,5,INR
ORD146547,17-10-2024,BR15,India,Mumbai,CUST7313,PROD385,Laptop,MacBook Air M2,Dell,2,177.72,0.1,0.18,377.48,Debit Card,Online,EMP332,1,0,Same Day,5,INR
ORD146548,26-02-2024,BR1,Germany,Munich,CUST7480,PROD726,Tablet,iPad Air,Sony,2,1415.62,0.08,0.18,3073.59,Debit Card,In-Store,EMP325,0,0,Express,10,EUR
ORD146549,28-12-2024,BR53,UK,Birmingham,CUST2123,PROD751,Mobile,Samsung Galaxy S23,LG,2,220.45,0.29,0.18,369.39,UPI,In-Store,EMP521,0,1,Express,9,INR
ORD146550,23-07-2023,BR106,India,Pune,CUST2052,PROD422,Mobile,Samsung Galaxy S23,Samsung,5,571.57,0.08,0.18,3102.48,UPI,Online,EMP599,0,1,Express,3,AED
ORD146551,18-07-2023,BR3,Germany,Munich,CUST4628,PROD131,Tablet,Samsung Galaxy Tab,Dell,4,255.85,0.03,0.18,1171.38,Cash,In-Store,EMP226,1,1,Same Day,7,AED
ORD146552,29-06-2023,BR2,India,Bangalore,CUST7188,PROD126,Mobile,iPhone 14,OnePlus,2,1329.59,0.18,0.18,2573.02,Credit Card,Online,EMP940,3,1,Express,5,AED
ORD146553,04-05-2024,BR100,UAE,Dubai,CUST2880,PROD531,Tablet,Lenovo Tab P11,HP,3,1404.12,0.07,0.18,4622.64,Net Banking,Online,EMP788,2,1,Express,4,EUR
ORD146554,16-01-2024,BR74,India,Delhi,CUST4677,PROD396,Laptop,HP Spectre x360,Samsung,3,137.89,0.16,0.18,410.03,Cash,Online,EMP902,2,0,Same Day,1,AED
ORD146555,27-11-2023,BR110,UAE,Abu Dhabi,CUST8900,PROD964,Accessories,Keyboard,HP,5,81.17,0.09,0.18,435.8,Debit Card,Online,EMP210,2,1,Standard,9,GBP
ORD146556,19-08-2024,BR27,Germany,Hamburg,CUST7070,PROD209,Accessories,Keyboard,Samsung,5,819.51,0.28,0.18,3481.28,Net Banking,Online,EMP377,2,0,Same Day,3,INR
ORD146557,16-11-2023,BR72,USA,Dallas,CUST4776,PROD337,Accessories,Keyboard,Samsung,4,414.53,0.28,0.18,1408.74,UPI,In-Store,EMP373,3,0,Standard,3,GBP
ORD146558,05-08-2024,BR90,India,Mumbai,CUST8941,PROD558,Accessories,Bluetooth Headphones,Apple,3,675.78,0.05,0.18,2272.65,UPI,In-Store,EMP211,1,1,Express,10,USD
ORD146559,29-11-2024,BR26,India,Pune,CUST1398,PROD870,Laptop,MacBook Air M2,Samsung,5,1503.7,0.07,0.18,8250.8,Net Banking,Online,EMP701,1,0,Standard,10,USD
ORD146560,24-05-2024,BR82,UAE,Abu Dhabi,CUST3931,PROD414,Mobile,Samsung Galaxy S23,Apple,4,280.77,0.25,0.18,993.93,Credit Card,In-Store,EMP330,0,0,Same Day,9,AED
ORD146561,15-08-2023,BR34,USA,Los Angeles,CUST7111,PROD202,Accessories,Wireless Mouse,OnePlus,5,1239.74,0.14,0.18,6290.44,UPI,Online,EMP522,2,1,Express,6,INR
ORD146562,22-11-2023,BR5,UAE,Dubai,CUST9877,PROD905,Mobile,OnePlus 11,HP,3,1463.21,0.18,0.18,4247.41,Cash,In-Store,EMP902,2,0,Express,10,USD
ORD146563,12-06-2024,BR39,Germany,Hamburg,CUST4851,PROD310,Laptop,HP Spectre x360,LG,3,1410.03,0.29,0.18,3543.97,Net Banking,In-Store,EMP270,2,0,Express,5,EUR
ORD146564,20-10-2023,BR25,USA,Los Angeles,CUST6315,PROD573,Accessories,Wireless Mouse,HP,2,1201.54,0.11,0.18,2523.71,Debit Card,In-Store,EMP936,2,1,Same Day,3,USD
ORD146565,23-03-2024,BR69,UK,London,CUST2073,PROD790,TV,LG OLED 48,OnePlus,1,500.79,0.13,0.18,514.11,Cash,In-Store,EMP315,3,0,Same Day,9,INR
ORD146566,01-03-2023,BR29,UK,Manchester,CUST5533,PROD314,Tablet,Samsung Galaxy Tab,LG,4,678.12,0.2,0.18,2560.58,Credit Card,In-Store,EMP840,3,0,Express,6,INR
ORD146567,02-02-2024,BR16,USA,Chicago,CUST3665,PROD313,Mobile,iPhone 14,Samsung,3,999.07,0.19,0.18,2864.73,UPI,In-Store,EMP822,0,1,Express,6,EUR
ORD146568,01-07-2024,BR102,UK,Manchester,CUST7956,PROD628,TV,LG OLED 48,Sony,5,332.57,0.2,0.18,1569.73,Credit Card,Online,EMP340,0,1,Standard,7,GBP
ORD146569,14-07-2024,BR9,UAE,Abu Dhabi,CUST8588,PROD628,TV,Samsung QLED 50,Samsung,4,118.69,0.23,0.18,431.37,Cash,Online,EMP812,3,0,Standard,10,INR
ORD146570,06-10-2023,BR51,UAE,Abu Dhabi,CUST7656,PROD394,Mobile,Samsung Galaxy S23,Samsung,1,581.71,0.03,0.18,665.83,Net Banking,Online,EMP223,2,1,Express,1,AED
ORD146571,14-10-2024,BR115,USA,Dallas,CUST8695,PROD124,TV,LG OLED 48,Samsung,1,50.25,0.13,0.18,51.59,Cash,Online,EMP356,2,1,Same Day,1,INR
ORD146572,09-10-2023,BR9,UAE,Dubai,CUST9844,PROD995,Mobile,iPhone 14,Lenovo,1,1361.92,0.09,0.18,1462.43,Credit Card,In-Store,EMP549,1,1,Express,1,INR
ORD146573,01-01-2024,BR85,Germany,Berlin,CUST1828,PROD872,Accessories,Bluetooth Headphones,Dell,4,287.32,0.07,0.18,1261.22,Debit Card,Online,EMP690,3,0,Same Day,6,AED
ORD146574,20-07-2024,BR58,USA,New York,CUST7085,PROD722,Mobile,iPhone 14,Samsung,1,1183.36,0.17,0.18,1158.98,UPI,In-Store,EMP977,3,0,Standard,10,AED
ORD146575,27-06-2024,BR96,UK,Birmingham,CUST5241,PROD841,Tablet,Lenovo Tab P11,Sony,3,1364.06,0.22,0.18,3766.44,Debit Card,In-Store,EMP450,3,0,Same Day,7,AED
ORD146576,23-01-2023,BR67,UK,Birmingham,CUST7719,PROD674,Mobile,Samsung Galaxy S23,Samsung,1,1756.29,0.17,0.18,1720.11,UPI,Online,EMP785,3,0,Same Day,1,EUR
