OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD109896,2024-08-30,BR104,UK,Birmingham,CUST7741,PROD376,Tablet,iPad Air,HP,1,596.92,0.17,0.18,584.62,Cash,Online,EMP838,1,1,Standard,1,GBP
ORD109897,2024-10-11,BR45,UAE,Dubai,CUST6881,PROD991,Accessories,Wireless Mouse,Samsung,1,1677.84,0.12,0.18,1742.27,Credit Card,Online,EMP431,0,0,Express,8,INR
ORD109898,2024-12-16,BR31,Germany,Hamburg,CUST9400,PROD150,TV,Samsung QLED 50,Apple,5,623.2,0.14,0.18,3162.12,UPI,Online,EMP773,2,1,Express,8,EUR
ORD109899,2024-01-02,BR72,UK,London,CUST4531,PROD817,Tablet,iPad Air,Samsung,5,389.59,0.11,0.18,2045.74,Credit Card,In-Store,EMP635,3,1,Same Day,7,INR
ORD109900,2023-01-19,BR101,Germany,Hamburg,CUST7832,PROD865,Mobile,iPhone 14,Dell,3,1639.48,0.14,0.18,4991.23,Debit Card,In-Store,EMP502,2,1,Same Day,7,GBP
ORD109901,2023-09-10,BR54,USA,Dallas,CUST3570,PROD428,Laptop,HP Spectre x360,Sony,3,1860.16,0.23,0.18,5070.42,Credit Card,In-Store,EMP680,3,0,Same Day,7,EUR
ORD109902,2023-12-10,BR4,USA,Los Angeles,CUST9092,PROD338,Laptop,MacBook Air M2,Dell,5,1191.52,0.29,0.18,4991.28,Credit Card,Online,EMP393,3,0,Same Day,8,AED
ORD109903,2023-12-12,BR56,UK,London,CUST8174,PROD919,TV,Sony Bravia 55,Lenovo,4,615.78,0.11,0.18,2586.77,Cash,In-Store,EMP696,2,1,Same Day,1,GBP
ORD109904,2024-07-19,BR6,Germany,Hamburg,CUST3845,PROD217,Mobile,OnePlus 11,Samsung,4,637.37,0.19,0.18,2436.79,UPI,Online,EMP567,3,0,Express,9,INR
ORD109905,2024-01-08,BR8,India,Mumbai,CUST2284,PROD224,Mobile,iPhone 14,Apple,4,1893.06,0.1,0.18,8041.72,UPI,In-Store,EMP333,2,0,Standard,9,GBP
ORD109906,2023-06-21,BR63,India,Bangalore,CUST7043,PROD294,Accessories,Keyboard,Samsung,5,1458.82,0.14,0.18,7402.05,Debit Card,Online,EMP871,2,0,Standard,1,AED
ORD109907,2024-01-03,BR1,USA,Dallas,CUST7866,PROD741,Mobile,iPhone 14,Dell,4,1952.24,0.17,0.18,7648.1,Credit Card,In-Store,EMP582,3,0,Same Day,8,EUR
ORD109908,2023-10-14,BR84,Germany,Berlin,CUST5987,PROD406,Mobile,Samsung Galaxy S23,Sony,2,619.0,0.3,0.18,1022.59,UPI,Online,EMP805,1,1,Same Day,10,AED
ORD109909,2023-12-17,BR103,UK,Birmingham,CUST3542,PROD673,Mobile,Samsung Galaxy S23,OnePlus,4,1550.8,0.07,0.18,6807.39,Net Banking,Online,EMP557,2,1,Express,5,USD
ORD109910,2024-05-15,BR43,USA,Los Angeles,CUST4482,PROD698,Mobile,iPhone 14,OnePlus,2,1071.8,0.02,0.18,2478.86,Debit Card,Online,EMP797,1,1,Express,3,USD
ORD109911,2023-10-21,BR7,UK,Birmingham,CUST3398,PROD916,Laptop,HP Spectre x360,Sony,2,1151.9,0.26,0.18,2011.68,UPI,In-Store,EMP267,2,0,Express,9,AED
ORD109912,2023-02-20,BR3,UK,Manchester,CUST7007,PROD559,Laptop,Dell XPS 13,Lenovo,1,604.95,0.27,0.18,521.1,Debit Card,In-Store,EMP591,2,1,Express,8,GBP
ORD109913,2024-11-30,BR119,UAE,Dubai,CUST1778,PROD197,Laptop,HP Spectre x360,Samsung,2,656.7,0.04,0.18,1487.82,Debit Card,Online,EMP847,1,0,Same Day,8,USD
ORD109914,2024-02-03,BR26,Germany,Munich,CUST8147,PROD168,Laptop,Dell XPS 13,Samsung,2,341.59,0.09,0.18,733.6,Credit Card,Online,EMP296,2,0,Express,2,INR
ORD109915,2023-06-18,BR20,UAE,Dubai,CUST3893,PROD213,Tablet,iPad Air,Samsung,1,846.1,0.18,0.18,818.69,Net Banking,In-Store,EMP717,3,1,Standard,4,USD
ORD109916,2024-01-19,BR3,USA,Dallas,CUST2434,PROD704,Mobile,Samsung Galaxy S23,Dell,1,1848.89,0.01,0.18,2159.87,Debit Card,Online,EMP983,0,0,Express,6,AED
ORD109917,2024-09-01,BR1,Germany,Berlin,CUST1008,PROD390,Tablet,Samsung Galaxy Tab,OnePlus,5,667.04,0.26,0.18,2912.3,Debit Card,Online,EMP721,3,1,Same Day,7,USD
ORD109918,2023-02-08,BR76,India,Mumbai,CUST2671,PROD619,Accessories,Wireless Mouse,Lenovo,3,1968.13,0.15,0.18,5922.1,Cash,Online,EMP263,3,1,Standard,5,USD
ORD109919,2023-03-08,BR1,UAE,Abu Dhabi,CUST1612,PROD589,Laptop,Dell XPS 13,LG,3,1711.69,0.11,0.18,5392.85,Debit Card,In-Store,EMP961,0,1,Same Day,6,INR
ORD109920,2023-01-02,BR99,USA,New York,CUST1570,PROD771,Laptop,Dell XPS 13,HP,4,1048.92,0.18,0.18,4059.74,Debit Card,In-Store,EMP689,3,1,Standard,3,AED
ORD109921,2023-07-09,BR109,India,Mumbai,CUST9404,PROD149,TV,Sony Bravia 55,LG,4,600.99,0.02,0.18,2779.94,Net Banking,Online,EMP289,3,0,Express,3,EUR
ORD109922,2024-06-22,BR33,USA,Chicago,CUST6049,PROD652,Mobile,iPhone 14,Lenovo,5,854.11,0.26,0.18,3729.04,Net Banking,In-Store,EMP565,2,0,Standard,1,GBP
ORD109923,2024-01-23,BR23,India,Delhi,CUST7312,PROD381,TV,Samsung QLED 50,Dell,4,484.95,0.24,0.18,1739.61,Net Banking,Online,EMP246,2,1,Same Day,1,USD
ORD109924,2023-04-29,BR60,UK,London,CUST9227,PROD586,Accessories,Wireless Mouse,Sony,2,425.92,0.19,0.18,814.19,Debit Card,Online,EMP309,2,1,Same Day,8,EUR
ORD109925,2023-11-01,BR106,India,Delhi,CUST2338,PROD867,Tablet,Lenovo Tab P11,Samsung,2,1265.1,0.16,0.18,2507.93,UPI,In-Store,EMP775,1,0,Express,5,USD
ORD109926,2023-11-22,BR32,UAE,Abu Dhabi,CUST7333,PROD771,Mobile,OnePlus 11,Samsung,4,395.72,0.29,0.18,1326.14,Credit Card,Online,EMP913,1,1,Express,1,USD
ORD109927,2024-12-03,BR96,UAE,Dubai,CUST9881,PROD822,Tablet,Samsung Galaxy Tab,OnePlus,5,1098.31,0.23,0.18,4989.62,UPI,Online,EMP661,0,1,Same Day,4,INR
ORD109928,2024-03-27,BR61,UAE,Abu Dhabi,CUST7205,PROD252,Accessories,Bluetooth Headphones,HP,5,94.54,0.23,0.18,429.5,Cash,In-Store,EMP507,3,0,Standard,1,INR
ORD109929,2024-09-26,BR44,India,Delhi,CUST6716,PROD427,Tablet,Samsung Galaxy Tab,Sony,1,1040.38,0.14,0.18,1055.78,UPI,In-Store,EMP635,3,1,Same Day,5,GBP
ORD109930,2023-12-17,BR7,India,Mumbai,CUST4389,PROD908,Mobile,iPhone 14,Dell,1,973.7,0.21,0.18,907.68,Cash,In-Store,EMP360,3,0,Standard,9,AED
ORD109931,2024-01-20,BR81,UK,Birmingham,CUST9227,PROD508,Mobile,OnePlus 11,OnePlus,3,972.28,0.05,0.18,3269.78,Net Banking,In-Store,EMP633,0,1,Express,5,GBP
ORD109932,2023-07-26,BR30,UAE,Abu Dhabi,CUST7618,PROD805,Laptop,Dell XPS 13,HP,4,182.77,0.02,0.18,845.42,UPI,In-Store,EMP382,2,1,Express,1,INR
ORD109933,2024-03-01,BR28,UK,London,CUST4540,PROD405,Tablet,Samsung Galaxy Tab,Lenovo,3,1548.81,0.1,0.18,4934.51,UPI,Online,EMP410,2,1,Express,10,INR
ORD109934,2023-11-15,BR88,USA,Dallas,CUST2290,PROD647,Laptop,HP Spectre x360,Lenovo,3,1169.31,0.2,0.18,3311.49,Debit Card,In-Store,EMP464,2,1,Standard,3,EUR
ORD109935,2023-07-21,BR37,UK,Manchester,CUST5889,PROD552,Accessories,Wireless Mouse,HP,5,1567.01,0.13,0.18,8043.46,Cash,In-Store,EMP785,0,1,Same Day,9,INR
ORD109936,2023-06-07,BR7,Germany,Hamburg,CUST1776,PROD824,Laptop,HP Spectre x360,OnePlus,3,168.1,0.27,0.18,434.4,Credit Card,In-Store,EMP599,3,1,Standard,8,EUR
ORD109937,2024-09-04,BR93,USA,New York,CUST5081,PROD690,Mobile,Samsung Galaxy S23,LG,4,168.51,0.24,0.18,604.48,UPI,In-Store,EMP933,2,1,Express,6,AED
ORD109938,2023-02-12,BR26,UAE,Dubai,CUST9160,PROD461,Tablet,iPad Air,OnePlus,3,688.54,0.01,0.18,2413.06,Net Banking,In-Store,EMP609,0,1,Standard,7,INR
ORD109939,2024-01-08,BR13,UK,London,CUST2003,PROD608,Tablet,iPad Air,Apple,4,1733.56,0.08,0.18,7527.81,UPI,Online,EMP671,2,0,Same Day,2,GBP
ORD109940,2023-10-28,BR12,Germany,Hamburg,CUST4983,PROD388,TV,LG OLED 48,Samsung,5,74.57,0.27,0.18,321.17,Credit Card,In-Store,EMP958,0,0,Express,3,USD
ORD109941,2024-08-01,BR33,USA,New York,CUST6239,PROD245,Tablet,iPad Air,HP,3,1074.67,0.15,0.18,3233.68,Cash,In-Store,EMP410,0,1,Standard,7,GBP
ORD109942,2023-10-05,BR61,Germany,Berlin,CUST9758,PROD586,Laptop,Dell XPS 13,Dell,1,506.31,0.01,0.18,591.47,Debit Card,Online,EMP749,2,0,Same Day,8,INR
ORD109943,2024-03-21,BR15,UK,Manchester,CUST5242,PROD594,Accessories,Keyboard,OnePlus,4,471.21,0.01,0.18,2201.87,Debit Card,Online,EMP889,0,1,Same Day,2,GBP
ORD109944,2023-11-27,BR20,Germany,Berlin,CUST5571,PROD494,Accessories,Bluetooth Headphones,LG,1,1702.78,0.02,0.18,1969.09,Net Banking,Online,EMP585,0,0,Standard,3,AED
ORD109945,2023-01-16,BR8,India,Delhi,CUST7472,PROD147,Laptop,MacBook Air M2,LG,1,877.94,0.11,0.18,922.01,Net Banking,Online,EMP447,1,1,Same Day,9,EUR
ORD109946,2024-03-14,BR106,USA,New York,CUST4778,PROD876,Tablet,iPad Air,Sony,2,1557.52,0.21,0.18,2903.84,Debit Card,Online,EMP888,2,0,Standard,5,USD
ORD109947,2024-08-06,BR78,USA,Chicago,CUST6830,PROD873,Mobile,OnePlus 11,OnePlus,3,1945.93,0.25,0.18,5166.44,UPI,In-Store,EMP897,2,0,Standard,3,INR
ORD109948,2024-10-29,BR103,UK,Manchester,CUST2466,PROD267,Accessories,Keyboard,Sony,1,1913.52,0.04,0.18,2167.64,Credit Card,In-Store,EMP868,3,1,Express,9,GBP
ORD109949,2024-11-23,BR68,Germany,Hamburg,CUST9619,PROD215,Mobile,Samsung Galaxy S23,Samsung,2,1717.07,0.12,0.18,3566.01,Credit Card,Online,EMP798,0,0,Standard,6,AED
ORD109950,2023-02-12,BR65,USA,Chicago,CUST7075,PROD583,Accessories,Keyboard,Dell,4,758.15,0.09,0.18,3256.41,Debit Card,In-Store,EMP502,2,1,Standard,9,USD
ORD109951,2024-11-06,BR11,UAE,Dubai,CUST2559,PROD854,Accessories,Bluetooth Headphones,LG,5,988.07,0.03,0.18,5654.72,Credit Card,Online,EMP562,3,1,Express,9,AED
ORD109952,2024-02-27,BR56,UAE,Abu Dhabi,CUST8984,PROD565,Accessories,Bluetooth Headphones,OnePlus,3,1595.33,0.23,0.18,4348.55,Credit Card,Online,EMP350,2,0,Same Day,2,EUR
ORD109953,2023-06-26,BR106,Germany,Hamburg,CUST3641,PROD121,TV,Sony Bravia 55,Sony,1,114.06,0.24,0.18,102.29,Cash,In-Store,EMP371,0,0,Same Day,7,EUR
ORD109954,2023-01-01,BR89,UK,Manchester,CUST8500,PROD915,TV,Samsung QLED 50,Samsung,2,337.15,0.04,0.18,763.85,Debit Card,In-Store,EMP962,3,0,Standard,6,AED
ORD109955,2024-11-05,BR9,Germany,Berlin,CUST8750,PROD506,Mobile,OnePlus 11,Sony,1,1466.83,0.06,0.18,1627.01,UPI,In-Store,EMP693,3,1,Standard,10,USD
ORD109956,2023-03-13,BR112,USA,Chicago,CUST2871,PROD233,Mobile,Samsung Galaxy S23,OnePlus,2,790.99,0.23,0.18,1437.39,UPI,Online,EMP313,3,1,Standard,8,EUR
ORD109957,2024-03-16,BR117,UAE,Dubai,CUST8162,PROD783,Mobile,Samsung Galaxy S23,HP,3,274.69,0.03,0.18,943.23,Credit Card,In-Store,EMP393,1,0,Express,9,INR
ORD109958,2024-11-25,BR8,USA,New York,CUST6892,PROD500,Accessories,Wireless Mouse,Lenovo,5,142.96,0.01,0.18,835.03,Cash,Online,EMP895,0,0,Express,2,USD
ORD109959,2024-02-10,BR76,Germany,Hamburg,CUST5601,PROD458,TV,LG OLED 48,HP,3,688.6,0.23,0.18,1876.99,Net Banking,Online,EMP567,2,1,Standard,3,EUR
ORD109960,2023-11-22,BR50,UAE,Dubai,CUST1044,PROD826,Laptop,HP Spectre x360,LG,3,400.16,0.08,0.18,1303.24,UPI,In-Store,EMP588,3,0,Same Day,3,AED
ORD109961,2023-09-29,BR51,USA,New York,CUST2961,PROD373,TV,Samsung QLED 50,HP,2,1670.3,0.0,0.18,3941.91,Cash,Online,EMP658,0,0,Express,4,GBP
ORD109962,2023-11-01,BR8,USA,New York,CUST5195,PROD786,TV,LG OLED 48,Lenovo,3,1406.99,0.07,0.18,4632.09,Debit Card,In-Store,EMP661,0,1,Express,10,EUR
ORD109963,2024-11-13,BR37,Germany,Berlin,CUST8890,PROD639,Mobile,Samsung Galaxy S23,Sony,2,1967.41,0.23,0.18,3575.18,UPI,In-Store,EMP823,2,1,Standard,9,EUR
ORD109964,2024-01-10,BR6,Germany,Berlin,CUST6446,PROD102,Tablet,iPad Air,OnePlus,3,519.21,0.12,0.18,1617.44,Credit Card,Online,EMP482,1,1,Same Day,10,EUR
ORD109965,2023-09-16,BR97,Germany,Munich,CUST5805,PROD967,TV,Samsung QLED 50,LG,1,1734.66,0.01,0.18,2026.43,Credit Card,Online,EMP264,2,0,Express,2,AED
ORD109966,2023-06-22,BR6,USA,Chicago,CUST4479,PROD377,Accessories,Wireless Mouse,Sony,4,1895.8,0.16,0.18,7516.47,UPI,In-Store,EMP420,2,0,Express,7,AED
ORD109967,2024-03-11,BR80,UAE,Abu Dhabi,CUST6105,PROD962,Mobile,Samsung Galaxy S23,Dell,1,1223.66,0.28,0.18,1039.62,Debit Card,Online,EMP976,3,1,Express,9,AED
ORD109968,2023-05-01,BR61,Germany,Hamburg,CUST8229,PROD876,TV,Samsung QLED 50,Samsung,3,996.51,0.12,0.18,3104.33,UPI,Online,EMP511,0,1,Standard,1,AED
ORD109969,2023-02-24,BR48,UK,Manchester,CUST2572,PROD569,Tablet,iPad Air,Dell,5,1571.17,0.25,0.18,6952.43,UPI,Online,EMP261,2,0,Standard,5,INR
ORD109970,2024-05-03,BR43,USA,Chicago,CUST7057,PROD585,Mobile,iPhone 14,LG,1,102.6,0.05,0.18,115.01,Debit Card,Online,EMP835,2,0,Same Day,7,EUR
ORD109971,2024-04-18,BR37,USA,Los Angeles,CUST2816,PROD643,Tablet,Lenovo Tab P11,Sony,3,1964.71,0.13,0.18,6050.91,Credit Card,In-Store,EMP681,2,0,Same Day,8,AED
ORD109972,2024-08-20,BR92,USA,Chicago,CUST8271,PROD849,Accessories,Keyboard,Sony,4,533.55,0.24,0.18,1913.95,Net Banking,Online,EMP830,2,1,Standard,3,AED
ORD109973,2023-11-07,BR104,India,Mumbai,CUST5420,PROD952,TV,Samsung QLED 50,HP,3,153.77,0.18,0.18,446.36,Credit Card,In-Store,EMP284,3,0,Express,7,USD
ORD109974,2023-04-23,BR111,USA,New York,CUST7084,PROD159,TV,LG OLED 48,OnePlus,3,1461.65,0.02,0.18,5070.76,UPI,Online,EMP531,3,1,Same Day,1,USD
ORD109975,2023-10-16,BR65,UAE,Dubai,CUST2476,PROD549,Laptop,Dell XPS 13,OnePlus,3,1254.92,0.06,0.18,4175.87,Debit Card,In-Store,EMP235,3,1,Express,8,GBP
ORD109976,2023-03-15,BR68,Germany,Berlin,CUST4309,PROD299,Mobile,iPhone 14,Dell,4,532.86,0.15,0.18,2137.83,UPI,Online,EMP417,3,1,Express,4,AED
ORD109977,2024-07-02,BR116,UAE,Abu Dhabi,CUST3383,PROD126,Mobile,iPhone 14,Lenovo,3,1083.17,0.24,0.18,2914.16,Cash,In-Store,EMP289,1,0,Express,2,INR
ORD109978,2024-03-14,BR113,India,Bangalore,CUST9617,PROD256,TV,LG OLED 48,Apple,4,1066.09,0.15,0.18,4277.15,Net Banking,Online,EMP208,1,0,Express,10,INR
ORD109979,2023-02-12,BR69,Germany,Hamburg,CUST8435,PROD753,Mobile,OnePlus 11,Apple,1,500.96,0.19,0.18,478.82,Debit Card,Online,EMP747,0,1,Express,7,GBP
ORD109980,2023-09-10,BR113,USA,New York,CUST4802,PROD825,Accessories,Keyboard,Dell,2,218.6,0.2,0.18,412.72,UPI,Online,EMP298,2,1,Standard,10,GBP
ORD109981,2024-11-19,BR19,Germany,Berlin,CUST5323,PROD199,Accessories,Keyboard,OnePlus,1,660.27,0.09,0.18,709.0,Credit Card,Online,EMP486,3,0,Standard,9,USD
ORD109982,2024-11-13,BR107,UAE,Dubai,CUST9915,PROD887,Laptop,Dell XPS 13,OnePlus,2,970.35,0.02,0.18,2244.23,UPI,Online,EMP665,0,0,Express,7,INR
ORD109983,2024-06-23,BR68,India,Pune,CUST1495,PROD528,Laptop,MacBook Air M2,HP,5,1597.16,0.08,0.18,8669.38,Credit Card,In-Store,EMP460,1,0,Express,10,GBP
ORD109984,2024-02-07,BR5,UK,London,CUST2637,PROD548,Tablet,iPad Air,Sony,3,1482.9,0.15,0.18,4462.05,UPI,Online,EMP617,1,1,Standard,9,EUR
ORD109985,2024-04-23,BR41,USA,New York,CUST8638,PROD257,Mobile,iPhone 14,Sony,1,1625.06,0.05,0.18,1821.69,UPI,Online,EMP777,1,0,Express,10,GBP
ORD109986,2023-02-24,BR60,Germany,Berlin,CUST6549,PROD684,Accessories,Bluetooth Headphones,LG,5,756.73,0.1,0.18,4018.24,Net Banking,Online,EMP228,2,0,Express,4,GBP
ORD109987,2023-05-01,BR62,USA,Dallas,CUST8466,PROD103,Tablet,Samsung Galaxy Tab,Sony,2,800.19,0.26,0.18,1397.45,Credit Card,In-Store,EMP304,3,1,Standard,10,INR
ORD109988,2024-07-28,BR1,India,Bangalore,CUST9402,PROD664,Tablet,iPad Air,Lenovo,1,1412.17,0.21,0.18,1316.42,Cash,In-Store,EMP342,1,1,Express,9,AED
ORD109989,2024-01-05,BR70,Germany,Munich,CUST1250,PROD948,Accessories,Bluetooth Headphones,Sony,2,1493.93,0.1,0.18,3173.11,Debit Card,Online,EMP887,2,1,Same Day,2,EUR
ORD109990,2024-12-17,BR76,India,Bangalore,CUST3278,PROD838,Tablet,Samsung Galaxy Tab,Sony,3,1704.22,0.2,0.18,4826.35,Net Banking,Online,EMP390,3,0,Standard,8,EUR
ORD109991,2024-06-16,BR109,UK,London,CUST7151,PROD434,Tablet,Lenovo Tab P11,LG,3,151.61,0.3,0.18,375.69,Credit Card,In-Store,EMP306,3,1,Same Day,1,EUR
ORD109992,2023-09-13,BR79,UAE,Dubai,CUST3794,PROD919,TV,Sony Bravia 55,Lenovo,1,345.3,0.23,0.18,313.74,Credit Card,In-Store,EMP893,3,1,Express,4,EUR
ORD109993,2024-11-02,BR85,USA,Dallas,CUST3691,PROD400,Mobile,iPhone 14,LG,3,782.93,0.04,0.18,2660.71,UPI,In-Store,EMP608,0,0,Same Day,3,AED
ORD109994,2023-02-06,BR32,UK,Manchester,CUST4875,PROD284,Laptop,MacBook Air M2,Apple,1,1268.9,0.06,0.18,1407.46,Credit Card,Online,EMP263,0,1,Express,6,INR
ORD109995,2024-04-17,BR34,India,Delhi,CUST1036,PROD991,Laptop,Dell XPS 13,Lenovo,2,1546.62,0.23,0.18,2810.52,Cash,In-Store,EMP693,3,0,Standard,10,AED
ORD109996,2024-10-10,BR59,USA,Chicago,CUST1350,PROD798,TV,LG OLED 48,Lenovo,2,1083.28,0.05,0.18,2428.71,UPI,Online,EMP918,0,1,Express,2,EUR
ORD109997,2024-02-09,BR37,UAE,Abu Dhabi,CUST9382,PROD392,TV,LG OLED 48,OnePlus,5,1099.55,0.18,0.18,5319.62,Credit Card,In-Store,EMP506,2,1,Standard,5,USD
ORD109998,2024-05-03,BR92,UAE,Abu Dhabi,CUST6983,PROD340,Laptop,Dell XPS 13,LG,4,1961.96,0.17,0.18,7686.17,Credit Card,Online,EMP466,3,0,Standard,3,AED
ORD109999,2023-06-20,BR88,UK,Birmingham,CUST9975,PROD284,TV,Sony Bravia 55,Apple,5,1537.87,0.04,0.18,8710.5,Credit Card,Online,EMP224,1,0,Express,9,GBP
ORD110000,2024-10-07,BR43,Germany,Berlin,CUST8461,PROD176,Accessories,Bluetooth Headphones,OnePlus,1,909.45,0.3,0.18,751.21,UPI,In-Store,EMP804,3,0,Express,10,AED
ORD110001,2024-01-09,BR28,Germany,Hamburg,CUST1147,PROD644,Accessories,Wireless Mouse,Apple,4,159.6,0.29,0.18,534.85,UPI,In-Store,EMP817,0,1,Same Day,6,EUR
ORD110002,2023-06-08,BR16,UAE,Dubai,CUST2374,PROD492,TV,LG OLED 48,Lenovo,2,84.33,0.12,0.18,175.14,Cash,Online,EMP343,1,1,Same Day,2,EUR
ORD110003,2023-11-20,BR67,UK,Birmingham,CUST9004,PROD154,TV,LG OLED 48,Lenovo,5,632.7,0.24,0.18,2837.03,Cash,Online,EMP642,0,0,Same Day,3,GBP
ORD110004,2024-04-30,BR108,USA,New York,CUST7679,PROD205,Tablet,Lenovo Tab P11,Lenovo,5,126.25,0.22,0.18,581.0,Cash,Online,EMP522,0,0,Express,4,EUR
ORD110005,2023-06-27,BR12,India,Mumbai,CUST8483,PROD782,Accessories,Wireless Mouse,LG,4,273.68,0.24,0.18,981.74,Cash,Online,EMP888,3,1,Same Day,3,USD
ORD110006,2023-06-03,BR5,Germany,Berlin,CUST3305,PROD487,Tablet,Samsung Galaxy Tab,Sony,4,679.34,0.28,0.18,2308.67,UPI,Online,EMP509,0,0,Standard,6,USD
ORD110007,2024-09-15,BR116,USA,Dallas,CUST7221,PROD414,Tablet,Lenovo Tab P11,OnePlus,1,239.08,0.15,0.18,239.8,Debit Card,Online,EMP568,3,0,Express,7,AED
ORD110008,2023-10-09,BR67,UK,Manchester,CUST2505,PROD198,Mobile,OnePlus 11,Sony,1,1850.22,0.13,0.18,1899.44,Cash,Online,EMP223,0,0,Express,9,AED
ORD110009,2024-08-12,BR111,UAE,Dubai,CUST1583,PROD447,TV,Samsung QLED 50,Sony,4,1942.55,0.26,0.18,6784.94,Cash,Online,EMP399,0,1,Express,1,AED
ORD110010,2024-01-26,BR23,UAE,Abu Dhabi,CUST7775,PROD879,TV,Samsung QLED 50,LG,5,119.66,0.14,0.18,607.15,Credit Card,In-Store,EMP381,0,1,Standard,6,GBP
ORD110011,2024-06-18,BR62,India,Bangalore,CUST3906,PROD709,Tablet,Lenovo Tab P11,Dell,2,1733.04,0.23,0.18,3149.28,Net Banking,In-Store,EMP468,1,1,Same Day,5,INR
ORD110012,2024-05-25,BR6,Germany,Berlin,CUST9463,PROD447,Mobile,Samsung Galaxy S23,Lenovo,5,360.52,0.28,0.18,1531.49,Net Banking,In-Store,EMP563,2,0,Standard,9,INR
ORD110013,2024-02-19,BR22,USA,Los Angeles,CUST4408,PROD273,Mobile,OnePlus 11,HP,5,1974.24,0.21,0.18,9201.93,UPI,In-Store,EMP347,0,1,Express,4,AED
ORD110014,2023-11-29,BR70,UK,Manchester,CUST3329,PROD178,Accessories,Wireless Mouse,Apple,2,1660.28,0.13,0.18,3408.89,Credit Card,In-Store,EMP669,3,0,Express,7,GBP
ORD110015,2023-11-11,BR2,USA,Dallas,CUST2429,PROD475,Laptop,HP Spectre x360,HP,4,1700.37,0.22,0.18,6260.08,Net Banking,In-Store,EMP373,2,1,Standard,2,GBP
ORD110016,2024-11-16,BR91,Germany,Berlin,CUST9337,PROD800,Tablet,Lenovo Tab P11,OnePlus,4,993.5,0.1,0.18,4220.39,Debit Card,In-Store,EMP714,1,0,Same Day,1,INR
ORD110017,2024-07-03,BR23,UAE,Abu Dhabi,CUST1449,PROD824,Accessories,Bluetooth Headphones,Dell,4,875.87,0.24,0.18,3141.92,Debit Card,In-Store,EMP345,2,1,Standard,10,USD
ORD110018,2024-03-10,BR3,India,Bangalore,CUST2768,PROD121,TV,LG OLED 48,Apple,3,1903.56,0.22,0.18,5256.11,Net Banking,Online,EMP272,3,0,Same Day,1,USD
ORD110019,2024-03-11,BR54,USA,New York,CUST7267,PROD511,Laptop,MacBook Air M2,Lenovo,4,144.89,0.11,0.18,608.65,UPI,In-Store,EMP345,2,1,Express,3,GBP
ORD110020,2023-07-18,BR81,UAE,Dubai,CUST1565,PROD224,Mobile,iPhone 14,Lenovo,3,1203.44,0.15,0.18,3621.15,UPI,In-Store,EMP634,1,0,Standard,5,INR
ORD110021,2023-04-11,BR70,UAE,Abu Dhabi,CUST1021,PROD383,Mobile,OnePlus 11,OnePlus,1,1540.89,0.03,0.18,1763.7,Net Banking,In-Store,EMP814,1,0,Express,10,INR
ORD110022,2024-10-06,BR112,India,Pune,CUST1577,PROD482,Mobile,iPhone 14,Sony,1,944.62,0.15,0.18,947.45,Debit Card,In-Store,EMP628,1,1,Same Day,7,INR
ORD110023,2024-06-08,BR76,Germany,Berlin,CUST1044,PROD430,TV,LG OLED 48,HP,2,1689.45,0.16,0.18,3349.17,Debit Card,Online,EMP372,2,0,Standard,2,GBP
ORD110024,2024-07-04,BR18,USA,Dallas,CUST4318,PROD406,Accessories,Bluetooth Headphones,Apple,4,612.82,0.09,0.18,2632.18,Credit Card,In-Store,EMP654,0,1,Express,6,USD
ORD110025,2023-01-24,BR34,Germany,Hamburg,CUST8800,PROD100,TV,Samsung QLED 50,Sony,5,1174.42,0.12,0.18,6097.59,UPI,Online,EMP778,0,0,Standard,2,EUR
ORD110026,2023-09-26,BR60,Germany,Munich,CUST9279,PROD850,Laptop,MacBook Air M2,OnePlus,1,1763.06,0.22,0.18,1622.72,Debit Card,In-Store,EMP354,0,0,Express,1,INR
ORD110027,2023-06-20,BR45,Germany,Munich,CUST2099,PROD264,Laptop,Dell XPS 13,OnePlus,1,803.17,0.17,0.18,786.62,Cash,In-Store,EMP427,2,0,Standard,10,INR
ORD110028,2024-11-09,BR84,UK,Birmingham,CUST8804,PROD472,Laptop,MacBook Air M2,Dell,3,1232.87,0.19,0.18,3535.13,Cash,Online,EMP779,1,1,Same Day,3,GBP
ORD110029,2023-01-24,BR16,Germany,Berlin,CUST4942,PROD311,TV,Samsung QLED 50,LG,1,418.89,0.1,0.18,444.86,Net Banking,Online,EMP708,0,0,Same Day,8,INR
ORD110030,2023-08-01,BR99,UK,London,CUST9141,PROD303,Accessories,Wireless Mouse,Lenovo,4,564.11,0.06,0.18,2502.84,UPI,Online,EMP575,2,1,Express,4,AED
ORD110031,2023-07-24,BR7,USA,Chicago,CUST4110,PROD447,Mobile,Samsung Galaxy S23,OnePlus,2,1861.99,0.19,0.18,3559.38,Credit Card,In-Store,EMP546,2,0,Same Day,5,AED
